ACCEL_XOUT_H,ACCEL_YOUT_H,ACCEL_ZOUT_H,GYRO_XOUT_H,GYRO_YOUT_H,GYRO_ZOUT_H,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5,CHECKSUM,target
13848,1448,12160,-307,280,-326,230,187,152,205,181,28058,I
13992,1580,11840,-398,-499,-70,230,187,153,205,181,27401,I
14036,1652,11960,-4,141,-183,230,187,153,205,181,28558,I
13828,1948,11996,-447,252,-249,230,188,153,205,181,28285,I
13944,1556,12172,-337,-174,-161,230,187,153,205,181,27956,I
14068,1740,11640,-401,248,-151,230,187,152,205,181,28099,I
14032,1936,12264,-303,-17,-202,230,187,152,205,181,28665,I
14040,1840,11872,-305,2,-9,230,187,152,205,181,28395,I
14092,1820,11640,-459,-463,16,230,187,152,205,181,27601,I
14116,1644,11904,-309,70,-74,230,188,153,205,181,28308,I
14248,1692,11656,-308,-73,-217,230,188,153,205,181,27955,I
13892,1736,12276,-120,-41,-155,230,188,153,205,181,28545,I
14124,1712,11780,-203,130,-78,230,188,153,205,181,28422,I
14152,1560,11564,-265,40,-222,230,188,153,205,181,27786,I
13900,1984,12120,-449,55,-20,230,188,152,205,181,28546,I
13996,1952,11996,-412,-247,-10,230,188,153,205,181,28232,I
14032,1560,11824,-346,-81,-124,230,188,152,205,181,27821,I
14024,1536,11592,-326,128,-90,230,188,152,205,181,27820,I
14092,1672,11804,-439,-153,-176,230,188,152,205,181,27756,I
13824,1696,11680,-407,1,-164,230,188,153,205,181,27587,I
14008,1552,11896,-388,45,-143,230,188,153,205,181,27927,I
14148,1776,11800,-117,315,104,230,189,153,205,181,28984,I
14028,1436,11876,-342,22,-148,231,189,153,205,181,27831,I
14040,1652,12008,-284,92,-69,231,188,153,205,181,28397,I
14064,1492,11820,-526,82,-167,230,188,153,205,181,27722,I
14136,1600,11988,-286,13,67,230,188,153,205,181,28475,I
14128,1324,11708,-216,-5,57,230,188,153,205,181,27953,I
14152,1540,11924,-261,-37,-136,230,188,153,205,181,28139,I
13976,1612,11920,-455,-3,-125,230,188,153,205,181,27882,I
13952,2448,11972,-492,28,-49,231,188,153,205,181,28817,I
13744,1840,12264,-427,526,-124,230,189,153,205,181,28781,I
13528,1456,12088,-654,21,-93,230,188,153,205,181,27303,I
13660,1560,12956,-524,72,-449,230,189,154,205,181,28234,I
13484,1820,12144,-302,-359,-31,231,188,154,205,181,27715,I
13808,1736,12372,-254,-45,118,226,182,151,205,181,28680,I
13456,912,12564,-763,29,-453,227,184,152,205,181,26694,I
13580,1480,12356,-283,176,-106,228,184,153,205,181,28154,I
13708,1512,12364,-443,75,-32,228,184,153,205,181,28135,I
13668,1608,12672,-445,-59,-151,228,184,153,205,181,28244,I
13592,1472,12424,-234,-76,-156,228,185,153,205,181,27974,I
13728,1400,12292,-415,100,-117,228,185,153,205,181,27940,I
13684,1532,12252,-226,322,199,228,185,153,205,181,28715,I
13672,1348,12432,-185,452,-109,228,185,153,205,181,28562,I
13820,1364,12620,-452,91,-150,228,185,153,205,181,28245,I
13720,1636,12288,-740,-189,-139,228,186,154,205,181,27530,I
13904,1624,12456,-290,148,38,228,186,154,205,181,28834,I
13736,1660,12220,-367,297,-122,228,186,154,206,181,28379,I
14076,1392,12132,-337,-344,-149,228,186,154,205,181,27724,I
13788,1300,12312,-273,61,-245,228,186,154,205,181,27897,I
13812,1364,12236,-394,4,-191,228,186,154,206,181,27786,I
13868,1304,12152,-300,-222,-166,228,186,154,206,181,27591,I
13824,1444,12236,-286,108,-119,228,186,154,206,181,28162,I
13816,1036,12108,-312,29,-123,228,186,154,206,181,27509,I
13868,1408,12128,-281,-237,-137,228,186,154,206,181,27704,I
13728,1400,12008,-260,4,65,228,186,154,206,181,27900,I
13912,1264,12048,-236,272,21,228,186,154,206,181,28236,I
13884,1184,12280,-283,-114,-94,228,186,154,206,181,27812,I
14036,1488,11888,-375,-253,-209,228,186,154,206,181,27530,I
13940,1452,12092,-426,-7,-126,228,186,154,206,181,27880,I
14040,1552,12308,75,146,28,228,186,154,206,181,29104,I
13896,1204,12200,-270,236,-150,228,186,154,206,181,28071,I
13940,1456,12016,-494,-18,-136,228,186,154,206,181,27719,I
13960,1716,12052,-424,144,-188,228,186,154,206,181,28215,I
13620,1296,12312,-352,-39,-80,228,186,154,206,181,27712,I
14036,1392,11912,-334,-27,-117,228,187,154,206,181,27818,I
13968,1520,12188,-179,-56,-19,228,187,154,206,181,28378,I
13952,1660,12284,-373,238,-103,228,187,154,206,181,28614,I
13940,1516,12200,-321,73,-82,228,187,154,206,181,28282,I
13960,1504,12156,-350,-242,31,228,187,154,206,181,28015,I
14056,1676,12072,-458,-15,-302,228,187,154,206,181,27985,I
13916,1628,12156,-212,173,140,228,187,154,206,181,28757,I
13908,1592,11852,-462,-208,-233,228,187,154,206,181,27405,I
14116,1300,12248,-492,-141,-223,228,187,154,206,181,27764,I
13880,1376,12004,-300,133,-91,228,187,154,206,181,27958,I
13900,1280,12076,-219,137,-66,228,187,154,206,181,28064,I
13968,1588,12112,-400,-45,-159,228,187,154,206,181,28020,I
13880,1268,11976,-276,-247,-77,228,187,154,205,181,27479,I
13920,1372,11936,-433,166,-142,228,187,154,206,181,27775,I
13968,1624,12412,-383,-53,-212,228,187,154,206,181,28312,I
13996,1348,12272,-195,63,-20,228,187,154,206,181,28420,I
13856,1424,12156,-338,75,-179,228,187,154,206,181,27950,I
13980,1380,11988,-320,61,-112,228,187,154,206,181,27933,I
13884,1492,12004,-239,254,10,228,187,154,205,181,28360,I
13824,1368,11840,-309,71,-90,228,187,154,205,181,27659,I
13800,1412,12116,-447,-346,-510,228,187,153,205,181,26979,I
14236,1616,11796,-297,-76,-78,228,187,153,205,181,28151,I
14220,1264,11308,-443,130,-155,228,187,153,205,181,27278,I
13880,1444,12148,-3,38,17,228,187,153,205,181,28478,I
14136,1024,11904,-402,-97,-213,228,187,153,205,181,27306,I
14324,1788,12116,-342,50,-188,228,187,152,205,181,28701,I
14136,1720,11880,-459,177,-43,228,187,152,205,181,28364,I
14128,1340,11524,-421,139,-155,228,187,153,205,181,27509,I
14108,1236,11840,-503,-17,-102,228,187,153,205,181,27516,I
14172,1328,11720,-418,-34,-170,228,187,153,205,181,27552,I
14036,1464,11760,-268,-20,-103,228,187,152,205,181,27822,I
14224,1452,11776,-372,92,-69,228,187,153,205,181,28057,I
13872,1440,12080,-327,31,-127,228,187,153,205,181,27923,I
14044,1048,11988,-331,-162,-47,229,187,153,205,181,27495,I
14244,1784,12052,-297,-95,-74,228,187,152,205,181,28567,I
14264,2244,11844,-364,-261,-203,229,187,152,205,181,28478,I
13852,1564,11632,-562,-138,-269,229,187,152,205,181,27033,I
14048,1276,11932,-369,-148,-291,228,187,153,205,181,27402,I
14084,1568,11580,-325,99,-170,228,187,153,205,181,27790,I
14032,1892,12372,-247,306,-58,229,187,153,205,181,29252,I
13960,1288,12256,-395,-83,-63,229,187,153,205,181,27918,I
13844,1204,12132,-379,-105,-68,229,187,153,205,181,27583,I
14080,1376,11916,-190,69,-180,229,187,153,205,181,28026,I
13924,1704,12084,-292,75,-103,229,187,153,205,181,28347,I
14044,1392,11928,-401,35,-172,229,187,153,205,181,27781,I
14036,1328,12192,-252,-97,-115,229,187,153,205,181,28047,I
14072,1588,12028,-250,68,-66,229,187,153,205,181,28395,I
14016,1544,11960,-338,167,-231,229,187,152,205,181,28072,I
13988,1572,12004,-370,41,-104,229,187,153,205,181,28086,I
13904,1392,12284,-381,66,-75,229,187,152,205,181,28144,I
13648,1444,12088,-315,48,-156,229,187,153,205,181,27712,I
14252,1408,12132,-285,-44,-154,229,187,153,205,181,28264,I
14008,1452,12156,-389,46,-59,229,187,153,205,181,28169,I
13904,1396,12112,-321,128,-139,229,187,153,205,181,28035,I
13952,1120,11992,-305,-6,-227,229,187,153,205,181,27481,I
13928,1428,12000,-288,61,-129,229,187,153,205,181,27955,I
14136,1660,11436,-531,-163,-51,229,187,153,205,181,27442,I
13904,1544,12204,-327,29,-108,229,187,153,205,181,28201,I
13688,1708,12188,-270,390,-429,229,187,153,205,181,28230,I
13828,1616,12244,-304,115,-21,229,187,153,205,181,28433,I
13772,1324,12372,-304,161,-136,229,187,153,205,181,28144,I
14004,1668,12700,-378,-192,-227,229,187,153,205,181,28530,I
13964,1892,12188,-302,176,56,229,187,152,205,181,28928,I
13584,1576,12524,-255,235,-741,232,186,152,205,181,27879,I
13824,1648,12316,-453,69,-108,226,183,151,204,181,28241,I
13540,1856,12764,-246,197,-257,226,183,151,204,181,28799,I
13484,2008,12392,-462,66,-237,226,183,151,204,181,28196,I
13844,1684,12456,-309,-566,-138,226,183,151,204,181,27916,I
13760,1972,12312,-240,651,-46,227,184,152,204,181,29357,I
13536,2072,11924,-438,-20,-213,227,185,153,204,181,27811,I
13504,1596,12520,-525,508,-388,228,185,152,204,181,28165,I
13596,1684,12480,-171,-167,-104,228,185,152,204,181,28268,I
12912,2272,12784,-445,762,-9,228,184,152,204,181,29225,I
12196,2124,13264,-394,623,-229,228,184,151,204,181,28532,I
12428,1968,13820,-170,61,93,228,184,151,204,181,29148,I
12356,2524,14092,-134,289,-262,228,184,151,204,181,29813,I
12212,1804,13820,546,-403,-209,228,184,152,204,181,28719,I
12952,2860,13192,-817,279,140,228,185,153,205,181,29558,I
12256,2124,13408,73,71,-118,228,185,153,205,181,28766,I
12192,2708,13724,-181,392,171,228,185,153,205,181,29958,I
12544,1932,13176,-392,-303,213,228,185,153,205,181,28122,I
12900,2992,13436,-587,-436,207,228,185,153,205,181,29464,I
12652,2180,13404,-413,-109,-44,228,185,153,205,181,28622,I
12724,1732,13336,-530,-509,-53,228,185,153,205,181,27652,I
13084,1924,12916,-340,37,60,228,185,153,205,181,28633,I
13416,1500,12392,-453,29,-155,228,185,153,205,181,27681,I
12948,1588,13120,-317,58,-114,228,185,153,205,181,28235,I
13048,1932,13196,-469,-88,101,228,185,153,205,181,28672,I
12924,1768,13072,-400,188,-31,228,185,153,205,181,28473,I
13200,1388,12788,-243,111,37,228,185,153,205,181,28233,I
12728,1640,13308,-341,-104,-199,228,185,153,205,181,27984,I
12956,1592,13164,-450,212,-126,228,185,153,205,181,28300,I
12816,1712,13212,-319,-128,-167,228,185,153,205,181,28078,I
13004,1592,13240,-458,-42,-151,228,185,153,205,181,28137,I
13152,1744,13528,-450,-10,-132,228,185,153,205,181,28784,I
12972,1788,13224,-282,-108,-82,228,185,153,205,181,28464,I
13064,1896,13076,-423,1,5,228,185,153,205,181,28571,I
13128,1716,12940,-355,-53,255,228,185,153,205,181,28583,I
13140,1520,12620,-303,-333,-74,228,185,153,205,181,27522,I
13228,1468,13068,-323,238,-263,228,185,153,205,181,28368,I
13216,1816,12872,-495,66,-239,228,185,153,205,181,28188,I
13224,2004,13040,-468,-2,-199,228,185,153,205,181,28551,I
12836,1828,12952,-288,-212,-108,228,185,153,205,181,27960,I
13200,1668,13140,-249,32,-149,228,185,153,205,181,28594,I
12940,1596,13216,-312,-249,-34,228,185,153,205,181,28109,I
13024,1928,13496,-233,-16,-57,228,185,153,205,181,29094,I
13308,1848,12556,-235,-59,-156,228,186,153,205,181,28215,I
13024,1592,13356,-559,275,-12,228,185,153,205,181,28628,I
13072,1612,12632,-494,16,-296,229,184,152,205,181,27493,I
13232,1332,12892,-366,-91,-15,229,185,153,205,181,27937,I
13524,1816,12656,-231,-78,-82,229,185,153,205,181,28558,I
13260,1340,12360,-573,212,-163,228,185,153,205,181,27388,I
12996,1316,13304,-338,-290,255,229,185,153,205,181,28196,I
13336,1872,12940,-519,-84,-201,228,185,153,205,181,28296,I
13244,1944,13056,-497,177,-113,229,185,153,205,181,28764,I
13184,1760,13260,-233,-69,-93,229,185,153,205,181,28762,I
13136,1632,13004,-411,257,-219,228,185,153,205,181,28351,I
12996,1580,13100,-299,157,-92,229,185,153,205,181,28395,I
13180,1956,13004,-329,23,-281,229,185,153,205,181,28506,I
12988,1756,13040,-297,70,-138,229,185,153,205,181,28372,I
12880,1608,13072,-405,-136,-91,229,185,153,205,181,27881,I
13040,1848,12980,-307,-35,-32,229,185,153,206,181,28448,I
12860,1564,12820,-325,174,-175,229,185,153,206,181,27872,I
13052,1736,13060,-350,-253,-59,229,185,153,206,181,28140,I
13052,1840,13212,-378,-36,-190,229,185,153,206,181,28454,I
13108,1688,13052,-366,75,-120,229,185,153,206,181,28391,I
13072,1872,13012,-484,-156,-153,229,185,153,206,181,28117,I
13196,1940,12836,-361,-105,-251,229,185,153,206,181,28209,I
13064,1928,12936,-417,80,-84,228,185,153,205,181,28459,I
13200,1976,12992,-253,33,-88,228,185,153,205,181,28812,I
13108,1976,13104,-192,-13,-158,228,185,153,206,181,28778,I
13248,1592,12980,-258,-98,-112,228,185,153,206,181,28305,I
13152,1916,13040,-442,-50,-142,228,185,153,206,181,28427,I
13240,1904,12896,-457,-25,-177,228,185,153,206,181,28334,I
13116,1880,12884,-360,53,-46,228,185,153,206,181,28480,I
13012,1832,13300,-462,158,-265,228,185,153,206,181,28528,I
13124,1936,12920,-526,98,-152,228,185,153,206,181,28353,I
13168,2444,12968,-263,207,-71,229,185,153,206,181,29407,I
13140,1868,12992,-413,72,-172,229,185,153,206,181,28441,I
13232,1920,13036,-444,-144,-97,229,185,153,206,181,28457,I
13272,1900,12748,-508,166,-67,228,185,153,206,181,28464,I
13108,1808,12652,-337,120,-20,228,185,153,206,181,28284,I
13148,1764,12988,-189,-41,-76,228,186,153,206,181,28548,I
13164,1280,12828,-281,-75,-194,229,186,153,206,181,27677,I
12808,2104,13068,-341,-58,20,229,186,153,206,181,28556,I
13172,1888,12808,-537,242,-304,229,186,153,206,181,28224,I
13276,1908,12648,-318,78,-100,229,186,153,206,181,28447,I
13120,1956,13200,-238,-1,-26,228,186,153,206,181,28965,I
13176,1968,12924,-220,-52,-253,228,186,153,206,181,28497,I
13104,2020,13080,-362,-209,-20,228,186,153,206,181,28567,I
13092,1624,12984,-414,-258,-146,228,186,153,206,181,27836,I
13144,2276,12988,-441,92,-604,228,186,154,206,181,28410,I
13124,2056,13340,-243,193,-202,229,186,153,206,181,29223,I
13096,1912,13004,-323,303,-179,229,186,154,206,181,28769,I
12952,2232,13120,-220,-96,-50,229,186,153,206,181,28893,I
12908,2040,13152,61,-152,-116,229,186,154,206,181,28849,I
13100,2436,12856,-297,-637,1,229,186,154,206,181,28415,I
13528,1976,12448,-519,79,-192,229,186,154,206,181,28276,I
13200,2004,12836,-274,616,-353,229,185,153,205,181,28982,I
13124,2236,12696,-389,-31,147,229,185,153,205,181,28736,I
13224,1932,12800,-441,-178,-148,229,185,153,205,181,28142,I
13380,1860,12736,-205,-30,-163,229,185,153,205,181,28531,I
13092,2092,13052,-597,480,-144,229,185,153,205,181,28928,I
13072,1884,12364,-333,131,-204,229,185,153,205,181,27867,I
13248,2088,13000,-183,-26,17,228,185,153,205,181,29096,I
13284,2148,12980,-436,-131,-326,229,185,153,206,181,28473,I
13144,2096,12984,-626,-32,-216,229,185,153,205,181,28303,I
13100,1888,13088,-492,-39,-129,229,185,153,206,181,28370,I
13196,1924,12784,-521,10,-235,229,185,153,206,181,28112,I
13700,1716,12564,-719,255,-199,229,185,153,206,181,28271,I
13244,1820,12220,-109,138,-78,229,185,153,206,181,28189,I
13092,2144,12772,-144,-107,49,229,185,153,206,181,28760,I
13356,2032,13176,-187,167,-132,229,185,153,206,181,29366,I
13376,2060,12796,-418,-92,-158,229,185,153,206,181,28518,I
13268,2200,12580,-504,-388,-394,229,186,154,205,181,27717,I
13132,2292,12296,-361,221,-58,229,186,154,206,181,28478,I
13448,1728,12660,-619,176,-182,229,186,154,206,181,28167,I
13620,1684,12208,-374,39,-12,229,186,154,206,181,28121,I
13572,2296,12796,-321,-113,-41,229,186,154,206,181,29145,I
13392,1828,12396,107,-177,128,229,186,154,206,181,28630,I
13264,1872,12632,-250,-197,5,229,186,154,206,181,28282,I
13380,1936,12776,-320,-109,-88,229,186,154,206,181,28531,I
13516,1932,12584,-360,18,-134,229,186,154,206,181,28512,I
13564,1808,12488,-369,102,-134,229,186,154,206,181,28415,I
13496,1768,12760,-157,236,-148,229,186,154,206,181,28911,I
12920,2456,13388,-351,196,197,229,186,154,206,181,29762,I
12872,2380,13408,-320,311,-87,229,186,154,206,181,29520,I
12880,2120,13524,-487,-160,-182,229,186,154,206,181,28651,I
12800,1888,13272,-639,-518,-75,229,186,154,206,181,27684,I
12752,2136,13192,-357,1137,-472,229,186,154,206,181,29344,I
12328,2300,13552,-28,179,102,229,185,154,206,181,29388,I
12520,2544,13676,-398,260,-311,229,185,154,206,181,29246,I
12560,1832,13560,-410,280,33,229,185,154,206,181,28810,I
12672,2464,13688,-328,-216,-16,229,185,154,206,181,29219,I
12584,2160,13720,-686,-342,-154,229,185,154,206,181,28237,I
12852,1648,13420,-696,-179,-88,229,185,154,206,181,27912,I
12824,1620,12788,-254,-48,91,229,185,154,206,181,27976,I
12760,2116,13444,-541,81,-269,229,185,154,206,181,28546,I
12896,1540,13160,-200,-64,-37,229,185,154,206,181,28250,I
12824,1816,13520,-227,274,-172,229,185,154,206,181,28990,I
12820,1564,13344,-319,-6,-211,229,185,154,206,181,28147,I
12308,2224,13544,-385,69,-114,229,185,154,206,181,28601,I
12508,1792,13628,-333,115,-226,229,185,154,206,181,28439,I
12860,1524,13156,-364,158,-39,229,185,154,206,181,28250,I
12680,1612,13360,-366,-218,-55,229,185,154,206,181,27968,I
12868,2028,13520,-358,-279,-98,229,185,153,206,181,28635,I
12848,1668,13204,-582,25,-11,229,185,154,206,181,28107,I
12848,1828,13284,-194,-170,-172,229,185,153,206,181,28378,I
12848,1748,13132,-317,26,-101,229,185,153,206,181,28290,I
12700,1876,13092,-492,-73,-166,229,185,153,206,181,27891,I
12792,1928,13348,-202,123,-60,229,185,153,206,181,28883,I
12556,1704,13220,-307,57,-200,229,185,154,206,181,27985,I
12532,1544,13148,-392,276,-37,229,185,154,206,181,28026,I
12920,1788,13188,-446,-113,-294,229,185,154,206,181,27998,I
12820,1612,13516,-374,142,-72,229,185,154,206,181,28599,I
12780,1680,13500,-321,-161,27,229,185,154,206,181,28460,I
12860,1840,13384,-448,28,-222,229,185,154,206,181,28397,I
13044,1668,13168,-390,-69,-52,229,185,154,206,181,28324,I
12724,1656,13476,-383,-74,-189,229,185,154,206,181,28165,I
13004,1712,13196,-223,-6,-230,229,185,154,206,181,28408,I
12860,1544,13088,-261,147,-54,229,185,154,206,181,28279,I
13052,1624,13272,-527,163,-137,229,185,154,206,181,28402,I
12964,1668,13236,-439,66,-44,229,185,154,206,181,28406,I
12940,1484,13340,-716,269,-211,229,185,154,206,181,28061,I
13184,1368,12564,-445,-50,-176,229,185,154,206,181,27400,I
13256,788,12628,-371,-263,80,229,185,154,206,181,27073,I
12980,1484,13188,-339,53,-108,229,185,153,206,181,28212,I
12824,1588,13296,-304,11,-213,229,185,153,206,181,28156,I
12676,1464,13612,-289,-41,-155,229,185,153,206,181,28221,I
12704,1680,13652,-561,78,-215,229,185,153,206,181,28292,I
12756,1380,13248,-401,-241,-88,229,185,153,206,181,27608,I
13044,1840,13336,-581,-278,86,229,185,153,206,181,28401,I
12760,1792,13408,-35,301,49,229,185,153,206,181,29229,I
12896,1244,13836,-998,506,110,229,185,153,206,181,28548,I
12764,900,13368,-558,-573,-446,229,185,153,206,181,26409,I
13100,1280,12980,-264,-140,-255,229,185,153,206,181,27655,I
12996,1368,13440,-174,124,-104,229,185,153,206,181,28604,I
13192,1372,13136,-370,-305,51,229,185,153,206,181,28030,I
13124,1172,13128,-175,103,-29,229,185,153,206,181,28277,I
13116,1280,13196,-348,71,-65,229,185,153,206,181,28204,I
13032,1236,13056,-285,91,-77,229,185,153,206,181,28007,I
13216,1328,13088,-322,35,0,229,185,153,206,181,28299,I
13136,1164,13032,-449,137,-178,229,185,153,206,181,27796,I
12844,1376,13092,-491,304,-234,229,185,153,206,181,27845,I
13212,1044,13072,-435,-25,-217,229,185,153,206,181,27605,I
13236,1296,12888,-344,-113,-267,229,185,153,206,181,27650,I
13248,1040,12872,-362,149,-59,229,185,153,206,181,27842,I
13172,1324,12964,-431,-129,-157,229,185,153,206,181,27697,I
13176,1280,13184,-347,-172,-15,229,185,153,206,181,28060,I
13296,1156,12636,-282,417,-155,229,185,153,206,181,28022,I
13100,1232,13204,-348,212,-196,229,185,153,206,181,28158,I
13232,1492,13096,-262,-49,-9,229,185,153,206,181,28454,I
13256,1216,12916,-413,-88,-142,229,185,153,206,181,27699,I
13104,1444,13008,-471,16,-173,229,185,153,206,181,27882,I
13324,1296,12984,-330,15,-117,229,185,153,206,181,28126,I
13256,1524,13164,-377,71,-85,229,185,153,206,181,28507,I
13112,1492,13024,-134,-57,118,229,185,153,206,181,28509,I
13236,1212,12984,-196,54,-181,229,185,153,206,181,28063,I
13140,1092,12992,-362,24,-143,229,185,153,206,181,27697,I
13140,1196,12904,-410,41,-76,229,185,153,206,181,27749,I
13252,1088,12792,-419,-190,-174,229,185,153,206,181,27303,I
13436,1320,12648,-204,110,29,229,185,153,206,181,28293,I
13280,908,13012,-385,64,-62,229,185,153,206,181,27771,I
13392,1344,12888,-123,-17,-95,229,185,153,206,181,28343,I
13184,1192,13208,-173,167,-2,229,185,153,206,181,28530,I
13288,1276,12924,-392,-57,-239,229,185,153,206,181,27754,I
13184,1376,12720,-260,-194,-277,229,185,153,206,181,27503,I
13428,1132,12632,-344,93,-153,229,185,153,206,181,27742,I
13380,1156,12528,-280,-51,-94,229,185,153,206,181,27593,I
13460,1052,12552,-315,-81,-253,229,185,153,206,181,27369,I
13452,1280,12780,-144,-90,-61,229,185,153,206,181,28171,I
13544,1540,12824,-336,17,-27,229,185,153,206,181,28516,I
13472,1140,12764,-520,56,-217,229,185,153,206,181,27649,I
13320,904,12472,-427,25,-219,229,185,153,206,181,27029,I
13804,1100,12620,-400,182,-150,229,185,153,206,181,28110,I
13344,780,12516,-239,438,-238,229,185,153,206,181,27555,I
13484,928,12608,-353,27,-121,229,185,153,206,181,27527,I
13244,1268,12836,-275,-361,-204,229,185,153,206,181,27462,I
13468,1120,12808,-147,-314,-56,229,185,153,206,181,27833,I
13548,1244,12788,-460,-138,-235,229,185,153,206,181,27701,I
13536,1080,12728,-287,34,-131,229,185,153,206,181,27914,I
13820,1188,12800,-318,52,-142,229,185,153,206,181,28354,I
13440,1060,12724,-438,127,-201,229,185,153,206,181,27666,I
13364,1120,12628,-445,-90,-107,229,185,153,206,181,27424,I
13504,988,12388,-251,-1,-123,229,185,153,206,181,27459,I
